字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
,,"雨后的咖啡","SNP",,红色,分开,237 + 269、238 + 269,B - 左上角数字 1 单点^^^B - 右上角数字 1 蓝条开始,B - 左下角数字 8 单点^^^B - 右上角数字 11 蓝条结尾,150,297,48 - 0.1,247、248、258、259、269,B - 右上角数字 1 蓝条开始,B - 左上角数字 3 单点,150,297,739340,25 - 0.2
,,"黒い羊","欅坂46",,红色,分开,99 + 196,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 右上角数字 5 单点^^^B - 左下角数字 5 单点,142,286,56 - 0.2,196,B - 左上角数字 1 单点,B - 左下角数字 5 单点,142,286,820380,28 - 0.1
B,8,"被遗忘的天使","萧忆情",,,分开,172 + 377,A - 右上角数字 3 蓝条开始^^^B - 左下角数字 3 蓝条开始,A - 右下角数字 7 单点^^^B - 左上角数字 7 单点,241,446,50 + 0.0,172、377,A - 右上角数字 3 蓝条开始,A - 右下角数字 7 单点,241,446,991754,25 + 0.0
L,6,"绿色","GReeeeN",,红色,分开,97 + 242,A - 右上角数字 4 单点^^^B - 左下角数字 2 单点,A - 右下角数字 3 单点^^^B - 左下角数字 4 单点,157,354,55 - 0.5,97,A - 右上角数字 4 单点,A - 右下角数字 3 单点,157,354,997561,30 - 0.3
M,7,"莫名奇妙爱上你","朱主爱",,红色,分开,127 + 173,A - 左上角数字 3 单点^^^A - 左下角数字 2 单点,A - 右下角数字 6 蓝条结尾^^^A - 左上角数字 7 单点,217,417,63 + 0.0,127,A - 左上角数字 3 单点,A - 右下角数字 6 蓝条结尾,217,417,1164787,33 + 0.0
,,"倾杯","SING女团",,,分开,142 + 343、142 + 346、145 + 343、145 + 346、299 + 343、299 + 346、302 + 343、302 + 346,A - 右上角数字 1 单点、左上角数字 1 单点^^^B - 左下角数字 1 单点、右下角数字 1 单点,A - 右上角数字 5 单点^^^B - 右下角数字 5 单点,207,384,51 + 0.0,343、346,B - 左下角数字 1 单点、右下角数字 1 单点,B - 右下角数字 5 单点,207,384,992314,26 - 0.1
C,8,"Chain","NCT 127",,,分开,32 + 247、32 + 253,A - 右上角数字 1 蓝条开始^^^B - 左下角数字 3 单点,A - 右下角数字 5 单点^^^B - 右下角数字 9 单点,179,335,53 - 0.1,247、253,B - 左下角数字 3 单点,B - 右下角数字 9 单点,179,335,1129136,26 + 0.0
Q,7,"青花引","Ace组合",,红色,分开,83 + 275、83 + 276、83 + 277、83 + 278,A - 左上角数字 1 单点^^^B - 右下角数字 10 单点,A - 左边数字 6 单点^^^B - 右上角数字 4 蓝条中间,180,311,58 + 0.2,275、276、277、278,B - 右下角数字 10 单点,B - 右上角数字 4 蓝条中间,180,311,946153,32 + 0.0
,,"观花","萌娜丽莎/郑冰冰",,红色,分开,84 + 204,A - 右上角数字 7 单点^^^B - 左下角数字 16 单点,A - 右上角数字 2 蓝条结尾^^^B - 左下角数字 2 蓝条结尾,153,289,48 - 0.2,204,B - 左下角数字 16 单点,B - 左下角数字 2 蓝条结尾,153,289,781770,24 - 0.1
,,"365","Zedd/Katy Perry",,红色,分开,53 + 159、53 + 160、53 + 161、53 + 162、53 + 163、54 + 159、54 + 160、54 + 161、54 + 162、54 + 163,A - 右上角数字 1 单点^^^B - 左下角数字 1 单点,A - 右下角数字 6 单点^^^B - 左上角数字 14 单点,116,235,55 + 0.4,159、160、161、162、163,B - 左下角数字 1 单点,B - 左上角数字 14 单点,116,235,680673,28 - 0.3
H,9,"Happy Song","南征北战NZBZ",,,分开,170 + 219、170 + 404、171 + 219、171 + 404、171 + 219、171 + 404、171 + 219、171 + 404、171 + 219、171 + 404,A - 左上角数字 1 单点^^^A - 右上角数字 1 单点,A - 上面数字 6 单点^^^A - 右下角数字 7 单点,345,590,59 - 0.3,170、171、172,A - 左上角数字 1 单点,A - 上面数字 6 单点,345,590,1263812,30 - 0.2
L,7,"两双","谢安琪/吉克隽逸",,红色,分开,103 + 252,A - 右下角数字 10 单点^^^B - 左上角数字 10 单点,A - 右下角数字 16 单点^^^B - 左上角数字 16 单点,159,320,50 - 0.4,103、252,A - 右下角数字 10 单点,A - 右下角数字 16 单点,159,320,845498,25 - 0.2
,,"魂不守舍","朱星杰",,红色,分开,174 + 252、174 + 254,B - 左上角数字 5 蓝条开始^^^B - 左下角数字 6 绿条结尾、右上角数字 1 单点,B - 左上角数字 2 单点^^^B - 左边数字 5 单点,154,318,49 + 0.0,252、254,B - 左下角数字 6 绿条结尾、右上角数字 1 单点,B - 左边数字 5 单点,154,318,861820,26 + 0.0
,,"空山新雨后","音阙诗听/锦零",,红色,分开,143 + 177、143 + 178、144 + 177、144 + 178、145 + 177、145 + 178,B - 右上角数字 4 单点^^^B - 右下角数字 2 单点,B - 左上角数字 9 单点^^^B - 左下角数字 7 单点,101,214,43 - 0.2,143、144、145,B - 右上角数字 4 单点,B - 左上角数字 9 单点,101,214,566191,22 - 0.1
,,"Bon Bon(给他一击)","强东玥",,,分开,40 + 274,A - 右上角数字 3 单点^^^B - 左上角数字 7 单点,A - 右上角数字 1 蓝条结尾^^^B - 右下角数字 10 绿条开始,158,302,42 + 0.0,40,A - 右上角数字 3 单点,A - 右上角数字 1 蓝条结尾,158,302,797622,22 - 0.1
,,"甜甜的情歌","Young 7",,红色,分开,116 + 211、116 + 212,A - 左下角数字 4 蓝条开始^^^B - 右下角数字 2 单点,A - 左下角数字 1 单点^^^B - 左上角数字 7 单点,179,304,53 + 0.0,116,A - 左下角数字 4 蓝条开始,A - 左下角数字 1 单点,179,304,861649,27 + 0.1
B,6,"BET","Da-iCE",,红色,分开,51 + 196,A - 右上角数字 4 单点^^^B - 左下角数字 4 单点,A - 左下角数字 6 绿条开始^^^B - 右上角数字 6 绿条开始,145,325,50 + 0.2,196,B - 左下角数字 4 单点,B - 右上角数字 6 绿条开始,145,325,883437,25 + 0.1
,,"闺蜜大过天","李子璇/吴芊盈",,红色,分开,55 + 152、55 + 155、58 + 152、58 + 155,A - 右边数字 10 绿条开始^^^B - 左边数字 2 绿条开始,A - 左上角数字 7 绿条开始^^^B - 右上角数字 7 绿条开始,112,230,41 + 0.0,152、155,B - 左边数字 2 绿条开始,B - 右上角数字 7 绿条开始,112,230,552445,21 - 0.5
,,"我们是太阳","筷子兄弟",,红色,分开,108 + 280、108 + 281、108 + 341、109 + 280、109 + 281、109 + 341、109 + 280、109 + 281、109 + 341、109 + 280,A - 右下角数字 9 单点^^^B - 左上角数字 9 单点,A - 右下角数字 12 蓝条中间^^^B - 左上角数字 12 蓝条中间,184,370,52 - 0.4,108、109、280、281、341,A - 右下角数字 9 单点,A - 右下角数字 12 蓝条中间,184,370,921535,26 - 0.2
,,"觅","王喆",,,分开,264 + 455、264 + 456、264 + 457,B - 下面数字 3 单点^^^B - 右上角数字 1 单点,B - 下面数字 7 单点^^^B - 右下角数字 4 蓝条结尾、左上角数字 5 单点,231,490,64 + 0.0,455、456、457,B - 右上角数字 1 单点,B - 右下角数字 4 蓝条结尾、左上角数字 5 单点,231,490,1571837,33 + 0.0
,,"帅一个","罗志祥",,红色,分开,378 + 454,B - 右下角数字 3 蓝条开始^^^B - 左上角数字 3 蓝条开始,B - 右上角数字 6 蓝条结尾、左上角数字 7 绿条开始^^^B - 左下角数字 6 蓝条结尾、右下角数字 7 绿条开始,206,526,88 - 0.2,378、454,B - 右下角数字 3 蓝条开始,B - 右上角数字 6 蓝条结尾、左上角数字 7 绿条开始,206,526,1525732,44 - 0.1
,,"Last One Standing","Simple Plan",,,分开,102 + 269、110 + 269、269 + 326、269 + 334,A - 左上角数字 1 单点、上面数字 1 单点^^^B - 右下角数字 1 单点,A - 右上角数字 3 单点、左上角数字 3 单点^^^B - 左下角数字 6 单点,212,546,60 + 0.4,269,B - 右下角数字 1 单点,B - 左下角数字 6 单点,212,546,1393802,31 + 0.0
,,"For You","高颖浠",,红色,分开,106 + 201,A - 右上角数字 5 绿条结尾^^^B - 左上角数字 6 单点,A - 右边数字 11 单点^^^B - 左下角数字 1 单点,137,249,59 + 0.1,201,B - 左上角数字 6 单点,B - 左下角数字 1 单点,137,249,780704,30 - 0.1
J,8,"境界の彼方","茅原実里",,,分开,200 + 244、200 + 245、200 + 246、200 + 452、200 + 496、200 + 497、200 + 498、244 + 452、244 + 496、244 + 497,A - 左上角数字 1 蓝条开始^^^A - 右上角数字 1 单点,A - 右上角数字 8 单点^^^A - 下面数字 4 蓝条中间,325,577,54 - 0.2,200、244、245、246、452、496、497、498,A - 左上角数字 1 蓝条开始,A - 右上角数字 8 单点,325,577,1252885,27 - 0.1
,,"朝代","排骨教主",,红色,分开,135 + 230,B - 右下角数字 3 单点^^^B - 右上角数字 3 单点,B - 左上角数字 1 单点^^^B - 右上角数字 8 绿条开始,128,272,52 + 0.2,230,B - 右上角数字 3 单点,B - 右上角数字 8 绿条开始,128,272,761870,27 + 0.3
,,"FOOLISH","Meghan Trainor",,红色,分开,145 + 228,A - 左上角数字 1 单点^^^B - 右上角数字 5 蓝条开始,A - 左上角数字 9 单点^^^B - 左下角数字 4 绿条中间,178,360,55 + 0.3,228,B - 右上角数字 5 蓝条开始,B - 左下角数字 4 绿条中间,178,360,979211,30 - 0.5
,,"Radiant","TANGRAM",,,分开,279 + 412,B - 左上角数字 1 单点^^^B - 右下角数字 2 单点,B - 右下角数字 6 单点^^^B - 下面数字 4 绿条中间、上面数字 4 绿条中间,217,454,56 - 0.3,279,B - 左上角数字 1 单点,B - 右下角数字 6 单点,217,454,1113789,28 - 0.1
S,6,"声音之城","飞儿乐团",,红色,分开,78 + 218、78 + 219、78 + 220、78 + 218、78 + 219、78 + 220、78 + 218、78 + 219、78 + 220、78 + 218,A - 右下角数字 3 蓝条开始^^^B - 左下角数字 1 单点,A - 上面数字 7 单点^^^B - 左下角数字 5 单点,145,287,51 - 0.2,218、219、220,B - 左下角数字 1 单点,B - 左下角数字 5 单点,145,287,824162,25 + 0.4
K,10,"克罗地亚第二狂想曲","Various Artists",,,分开,487 + 820、487 + 824、487 + 828、487 + 832、820 + 941、824 + 941、828 + 941、832 + 941,A - 左下角数字 1 蓝条开始^^^B - 左下角数字 1 蓝条结尾、右下角数字 2 单点,A - 左下角数字 4 蓝条结尾、右下角数字 5 单点^^^B - 左边数字 7 蓝条结尾、上面数字 8 单点,551,1131,79 - 0.4,820、824、828、832,B - 左下角数字 1 蓝条结尾、右下角数字 2 单点,B - 左边数字 7 蓝条结尾、上面数字 8 单点,551,1131,2876613,42 + 0.0
,,"白衣少年","许诗茵",,,分开,131 + 367、131 + 368、131 + 369、132 + 367、132 + 368、132 + 369、133 + 367、133 + 368、133 + 369,A - 上面数字 1 单点^^^B - 右上角数字 1 单点,A - 左上角数字 3 蓝条结尾^^^B - 右上角数字 3 蓝条结尾,220,469,52 + 0.4,131、132、133、367、368、369,A - 上面数字 1 单点,A - 左上角数字 3 蓝条结尾,220,469,1292935,26 + 0.2
,,"工笔","Awaken-F",,,分开,265 + 326、265 + 329、265 + 330、265 + 331、265 + 332、265 + 333、265 + 334、265 + 337、265 + 340、265 + 341,B - 左上角数字 6 单点^^^B - 左下角数字 1 单点,B - 右上角数字 12 蓝条中间^^^B - 上面数字 7 单点,202,456,64 + 0.0,265、266,B - 左上角数字 6 单点,B - 右上角数字 12 蓝条中间,202,456,1477647,35 + 0.0
,,"Loki","BC221",,红色,分开,181 + 208、182 + 208,B - 左上角数字 4 单点^^^B - 左边数字 2 单点,B - 右上角数字 9 单点^^^B - 左下角数字 7 单点,167,324,47 - 0.3,181、182、183、184,B - 左上角数字 4 单点,B - 右上角数字 9 单点,167,324,828453,24 - 0.1
H,9,"Hypnotic","Zella Day",,,分开,49 + 225、49 + 226、49 + 227、49 + 228,A - 右上角数字 8 单点^^^A - 下面数字 1 单点,A - 中间数字 4 单点^^^A - 中间数字 6 单点,287,564,55 - 0.2,225、226、227、228,A - 下面数字 1 单点,A - 中间数字 6 单点,287,564,1516494,27 + 0.0
,,"马上上马","庄园",,红色,分开,245 + 464,A - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始^^^B - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始,A - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始^^^B - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始,311,556,92 - 0.2,245、464,A - 左下角数字 4 蓝条结尾、右下角数字 5 蓝条开始,A - 左下角数字 6 蓝条结尾、右下角数字 7 蓝条开始,311,556,1708566,46 - 0.1
C,7,"藏不住","BY2/萧秉治",,,分开,62 + 288,A - 左上角数字 1 单点^^^B - 右下角数字 1 单点,A - 右下角数字 6 单点^^^B - 左上角数字 6 单点,191,438,52 + 0.0,288,B - 右下角数字 1 单点,B - 左上角数字 6 单点,191,438,1141886,26 + 0.0
,,"I Got You","Bebe Rexha",,红色,分开,87 + 197,A - 左下角数字 4 单点^^^B - 右下角数字 6 单点,A - 左边数字 8 单点^^^B - 左上角数字 2 蓝条结尾,114,238,58 + 0.0,197,B - 右下角数字 6 单点,B - 左上角数字 2 蓝条结尾,114,238,689676,30 + 0.0
,,"我的告白","王栎鑫/周文杰",20,,分开,357 + 391,B - 上面数字 5 单点^^^B - 上面数字 4 单点,B - 左上角数字 3 单点^^^B - 左上角数字 6 蓝条结尾、右上角数字 7 单点,303,526,61 - 0.5,385、391,B - 右下角数字 9 单点,B - 下面数字 2 蓝条结尾、右上角数字 3 单点,303,526,1219554,31 - 0.3
,,"Focus","TANGRAM",,,分开,87 + 203、87 + 204,A - 右上角数字 5 单点^^^B - 左下角数字 4 单点,A - 左下角数字 10 单点^^^B - 左上角数字 9 蓝条结尾,168,414,60 + 0.0,203、204,B - 左下角数字 4 单点,B - 左上角数字 9 蓝条结尾,168,414,1306873,30 + 0.0
